id,name,amount,stage,close_date,owner_id,type,created_date,segment,source,is_closed,is_won
D-053,Prism Group - Compliance Renewal,75000,Qualification,2026-05-19,AE-M04,Renewal,2026-02-04,Mid-Market,Outbound,false,false
D-054,Summit Global - Analytics Renewal,183000,Qualification,2026-04-21,AE-M06,Renewal,2026-03-10,Mid-Market,Inbound,false,false
D-055,Crest Systems - Data Pipeline Expansion,268000,Qualification,2026-05-25,AE-E05,Expansion,2026-03-24,Enterprise,Outbound,false,false
D-056,Ember Solutions - Compliance,146000,Qualification,2026-07-31,AE-M01,New Business,2025-11-18,Mid-Market,Inbound,false,false
D-057,Cascade Global - API Gateway Renewal,107000,Qualification,2026-04-13,AE-M07,Renewal,2026-03-19,Mid-Market,PLG,false,false
D-058,Aether Labs - Monitoring Renewal,53000,Qualification,2026-05-20,AE-C07,Renewal,2026-03-20,Commercial,Outbound,false,false
D-059,Phoenix Labs - Enterprise Suite Expansion,425000,Qualification,2026-04-22,AE-E01,Expansion,2025-11-05,Enterprise,Outbound,false,false
D-060,Horizon Group - API Gateway,15000,Qualification,2026-07-09,AE-C04,New Business,2026-03-09,Commercial,Inbound,false,false
D-061,Pinnacle Ventures - Platform Expansion,148000,Qualification,2026-05-29,AE-M05,Expansion,2026-02-18,Mid-Market,Partner,false,false
D-062,Horizon Technologies - Analytics Expansion,326000,Qualification,2026-07-14,AE-E04,Expansion,2026-01-16,Enterprise,Outbound,false,false
D-063,Ember Platforms - Platform,113000,Qualification,2026-04-20,AE-M05,New Business,2026-03-18,Mid-Market,Inbound,false,false
D-064,Vector Cloud - API Gateway Expansion,44000,Qualification,2026-07-16,AE-X01,Expansion,2025-12-24,Commercial,Inbound,false,false
D-065,Tempest Technologies - API Gateway Renewal,37000,Qualification,2026-06-05,AE-C07,Renewal,2026-01-01,Commercial,Partner,false,false
D-066,Sterling Labs - Security Module,111000,Qualification,2026-07-22,AE-M08,New Business,2026-01-21,Mid-Market,PLG,false,false
D-067,Cascade Cloud - API Gateway,420000,Qualification,2026-05-29,AE-E05,New Business,2026-01-02,Enterprise,Inbound,false,false
D-068,Cobalt Sciences - Platform,555000,Qualification,2026-07-09,AE-E05,New Business,2025-11-20,Enterprise,Event,false,false
D-069,Sterling Global - Compliance,27000,Qualification,2026-06-19,AE-C01,New Business,2026-03-04,Commercial,Outbound,false,false
D-070,Pinnacle Platforms - Analytics,110000,Qualification,2026-07-08,AE-M05,New Business,2026-02-19,Mid-Market,Partner,false,false
D-071,Marble Industries - Enterprise Suite,27000,Qualification,2026-06-22,AE-C03,New Business,2026-01-16,Commercial,Outbound,false,false
D-072,Azure Labs - API Gateway,179000,Qualification,2026-06-17,AE-M01,New Business,2026-02-20,Mid-Market,Inbound,false,false
D-073,Compass Global - Security Module Renewal,140000,Qualification,2026-07-28,AE-M02,Renewal,2026-01-20,Mid-Market,Event,false,false
D-074,Compass Global - API Gateway Renewal,146000,Qualification,2026-06-30,AE-M07,Renewal,2025-11-21,Mid-Market,Outbound,false,false
D-075,Cipher Inc - Monitoring,159000,Qualification,2026-05-11,AE-M07,New Business,2025-12-29,Mid-Market,Partner,false,false
D-076,Sable Industries - Monitoring,27000,Technical Evaluation,2026-06-29,AE-C06,New Business,2025-12-10,Commercial,Inbound,false,false
D-077,Flint Platforms - Enterprise Suite,377000,Technical Evaluation,2026-06-05,AE-E02,New Business,2026-01-30,Enterprise,Partner,false,false
D-078,Compass Global - Analytics,155000,Technical Evaluation,2026-05-29,AE-M03,New Business,2026-01-08,Mid-Market,Inbound,false,false
D-079,Lattice Sciences - Monitoring Expansion,156000,Technical Evaluation,2026-05-08,AE-M04,Expansion,2026-02-10,Mid-Market,Partner,false,false
D-080,Cedar Inc - Security Module Renewal,168000,Technical Evaluation,2026-07-28,AE-M03,Renewal,2026-03-06,Mid-Market,Inbound,false,false
D-081,Aether Labs - Enterprise Suite Renewal,37000,Technical Evaluation,2026-06-23,AE-C05,Renewal,2026-01-14,Commercial,Outbound,false,false
D-082,Horizon Group - Monitoring Renewal,,Technical Evaluation,2026-06-03,AE-C01,Renewal,2026-02-11,Commercial,Outbound,false,false
D-083,Nexus Inc - Security Module,164000,Technical Evaluation,2026-06-30,AE-M07,New Business,2026-03-11,Mid-Market,Event,false,false
D-084,Marble Technologies - API Gateway,434000,Technical Evaluation,2026-05-05,AE-E04,New Business,2025-06-23,Enterprise,PLG,false,false
D-085,Crest Analytics - Analytics,566000,Technical Evaluation,2026-06-01,AE-E01,New Business,2026-01-02,Enterprise,Outbound,false,false
D-086,Basalt Technologies - Monitoring,537000,Technical Evaluation,2026-06-10,AE-E04,New Business,2025-07-09,Enterprise,Partner,false,false
D-087,Sterling Labs - Monitoring,75000,Technical Evaluation,2026-06-11,AE-M04,New Business,2026-01-20,Mid-Market,Partner,false,false
D-088,Radiant Solutions - Enterprise Suite Expansion,42000,Technical Evaluation,,AE-C05,Expansion,2026-01-01,Commercial,Outbound,false,false
D-089,Horizon Technologies - API Gateway Expansion,466000,Technical Evaluation,2026-04-02,AE-E05,Expansion,2026-02-24,Enterprise,Outbound,false,false
D-090,Vertex Labs - Data Pipeline,48000,Technical Evaluation,2026-03-31,AE-C04,New Business,2026-01-14,Commercial,Partner,false,false
D-091,Cipher Inc - Monitoring,85000,Technical Evaluation,2026-04-23,AE-M05,New Business,2025-08-15,Mid-Market,PLG,false,false
D-092,Horizon Group - API Gateway Renewal,35000,Technical Evaluation,2026-04-22,AE-C01,Renewal,2025-12-31,Commercial,Inbound,false,false
D-093,Falcon Corp - Data Pipeline,56000,Technical Evaluation,2026-06-08,AE-C05,New Business,2026-01-14,Commercial,Partner,false,false
D-094,Lumen Industries - Data Pipeline Expansion,691000,Technical Evaluation,2026-04-14,AE-E03,Expansion,2026-03-06,Enterprise,Partner,false,false
D-095,Basalt Partners - API Gateway Expansion,160000,Technical Evaluation,2026-06-16,AE-M08,Expansion,2026-02-26,Mid-Market,Event,false,false
D-096,Ridge Platforms - Platform Expansion,,Technical Evaluation,2026-06-22,AE-C03,Expansion,2026-03-05,Commercial,Partner,false,false
D-097,Cipher Platforms - API Gateway Renewal,175000,Technical Evaluation,2026-06-18,AE-M07,Renewal,2025-11-24,Mid-Market,PLG,false,false
D-098,Vanguard Group - Security Module,33000,Technical Evaluation,2026-06-10,AE-C06,New Business,2025-12-04,Commercial,Outbound,false,false
D-099,Crimson Digital - Monitoring,181000,Technical Evaluation,2026-04-13,AE-M04,New Business,2026-01-16,Mid-Market,Event,false,false
D-100,Azure Labs - Enterprise Suite Expansion,173000,Technical Evaluation,2026-04-07,AE-M04,Expansion,2025-12-26,Mid-Market,PLG,false,false
D-101,Eclipse Dynamics - Platform Expansion,25000,Technical Evaluation,2026-06-23,AE-C02,Expansion,2026-01-12,Commercial,Inbound,false,false
D-102,Pinnacle Global - Platform,112000,Technical Evaluation,2026-06-02,AE-M04,New Business,2025-08-18,Mid-Market,Inbound,false,false
D-103,Sable Industries - Monitoring,40000,Technical Evaluation,2026-06-15,AE-C07,New Business,2026-02-10,Commercial,Inbound,false,false
D-104,Granite Platforms - Monitoring,434000,Technical Evaluation,2026-05-05,AE-E02,New Business,2025-11-17,Enterprise,Outbound,false,false
D-105,Dynamo Group - Data Pipeline,197000,Technical Evaluation,2026-06-01,AE-M03,New Business,2026-01-28,Mid-Market,Inbound,false,false
D-106,Synapse Inc - Platform Renewal,153000,Technical Evaluation,2026-05-12,AE-X03,Renewal,2026-02-25,Mid-Market,Partner,false,false
D-107,Mercury Technologies - Platform,405000,Technical Evaluation,2026-07-24,AE-E05,New Business,2025-12-09,Enterprise,Event,false,false
D-108,Borealis Sciences - Platform,54000,Technical Evaluation,2026-04-24,AE-C05,New Business,2025-11-14,Commercial,Partner,false,false
D-109,Prism Partners - Security Module Expansion,304000,Technical Evaluation,2026-07-02,AE-E02,Expansion,2026-03-20,Enterprise,Outbound,false,false
D-110,Forge Data - Compliance,307000,Technical Evaluation,2026-05-19,AE-E04,New Business,2025-12-31,Enterprise,Outbound,false,false
D-111,Vertex Group - Platform Renewal,45000,Technical Evaluation,2026-06-10,AE-C03,Renewal,2026-02-09,Commercial,Inbound,false,false
D-112,Prism Group - Analytics,162000,Technical Evaluation,2026-04-09,AE-M05,New Business,2026-03-30,Mid-Market,Inbound,false,false
D-113,Horizon Group - API Gateway,45000,Technical Evaluation,2026-04-23,AE-C02,New Business,2025-11-11,Commercial,Inbound,false,false
D-114,Pinnacle Platforms - Security Module Renewal,166000,Technical Evaluation,2026-06-30,AE-M03,Renewal,2025-08-12,Mid-Market,Event,false,false
D-115,Sterling Analytics - Compliance Expansion,538000,Technical Evaluation,2026-04-21,AE-E04,Expansion,2025-11-20,Enterprise,PLG,false,false
D-116,Vertex Labs - Security Module,48000,Technical Evaluation,2026-05-11,AE-C04,New Business,2025-12-15,Commercial,Partner,false,false
D-117,Pavilion Ventures - Security Module Renewal,183000,Technical Evaluation,2026-04-21,AE-M08,Renewal,2026-02-16,Mid-Market,Outbound,false,false
D-118,Radiant Networks - Security Module,46000,Technical Evaluation,2026-06-11,AE-C05,New Business,2026-01-21,Commercial,Inbound,false,false
D-119,Atlas Sciences - Analytics Expansion,51000,Technical Evaluation,2026-07-24,AE-C01,Expansion,2026-01-30,Commercial,Inbound,false,false
D-120,Zenith Cloud - Platform Renewal,75000,Technical Evaluation,2026-05-28,AE-M04,Renewal,2026-01-19,Mid-Market,Outbound,false,false
D-121,Helix Dynamics - Platform Expansion,495000,Technical Evaluation,2026-04-03,AE-E05,Expansion,2026-01-22,Enterprise,Outbound,false,false
D-122,Bedrock Technologies - Analytics Expansion,59000,Technical Evaluation,2026-04-13,AE-C06,Expansion,2026-01-22,Commercial,Outbound,false,false
D-123,Horizon Technologies - Platform,379000,Technical Evaluation,2026-07-13,AE-E05,New Business,2026-03-27,Enterprise,Partner,false,false
D-124,Eclipse Networks - Security Module,174000,Technical Evaluation,2026-04-29,AE-M02,New Business,2026-02-23,Mid-Market,Outbound,false,false
D-125,Ridge Inc - Security Module,33000,Technical Evaluation,2026-07-15,AE-C02,New Business,2026-03-03,Commercial,Event,false,false
D-126,Borealis Partners - Compliance Expansion,181000,Business Case,2026-06-11,AE-M07,Expansion,2025-11-24,Mid-Market,Outbound,false,false
D-127,Vanguard Corp - Compliance Expansion,38000,Business Case,2026-06-08,AE-C06,Expansion,2025-11-13,Commercial,Inbound,false,false
D-128,Marble Technologies - Compliance,487000,Business Case,2026-05-26,AE-E03,New Business,2026-02-10,Enterprise,Inbound,false,false
D-129,Lumen Platforms - API Gateway,337000,Business Case,2026-04-06,AE-E04,New Business,2025-11-25,Enterprise,Event,false,false
D-130,Nebula Sciences - Analytics,141000,Business Case,2026-06-08,AE-M04,New Business,2026-03-09,Mid-Market,Outbound,false,false
D-131,Bedrock Corp - Monitoring Renewal,45000,Business Case,2026-04-07,AE-C04,Renewal,2025-11-18,Commercial,Partner,false,false
D-132,Indigo Analytics - API Gateway Renewal,320000,Business Case,2026-07-16,AE-E05,Renewal,2025-11-26,Enterprise,Partner,false,false
D-133,Lumen Industries - Data Pipeline,,Business Case,2026-07-09,AE-E03,New Business,2026-01-26,Enterprise,Outbound,false,false
D-134,Cascade Cloud - Platform Expansion,515000,Business Case,2026-07-10,AE-E02,Expansion,2026-02-04,Enterprise,Event,false,false
D-135,Compass Labs - Enterprise Suite,37000,Business Case,2026-06-16,AE-C02,New Business,2026-02-27,Commercial,PLG,false,false
D-136,Radiant Solutions - Security Module,31000,Business Case,2026-07-14,AE-C06,New Business,2025-12-12,Commercial,Outbound,false,false
D-137,Prism Group - API Gateway,114000,Business Case,2026-05-14,AE-M01,New Business,2026-02-17,Mid-Market,Event,false,false
D-138,Nebula Sciences - Data Pipeline,248000,Business Case,2026-07-15,AE-M02,New Business,2026-01-23,Mid-Market,PLG,false,false
D-139,Vertex Labs - Security Module Renewal,30000,Business Case,2026-06-09,AE-C06,Renewal,2025-11-10,Commercial,Inbound,false,false
D-140,Axiom Inc - Data Pipeline Expansion,458000,Business Case,2026-04-24,AE-E03,Expansion,2026-01-30,Enterprise,Inbound,false,false
D-141,Sapphire Partners - Security Module,109000,Business Case,2026-04-13,AE-M04,New Business,2025-12-09,Mid-Market,Partner,false,false
D-142,Cascade Global - Enterprise Suite,142000,Business Case,2026-05-28,AE-M01,New Business,2025-12-11,Mid-Market,Event,false,false
D-143,Crimson Systems - Analytics,47000,Business Case,2026-05-05,AE-C01,New Business,2026-01-28,Commercial,Event,false,false
D-144,Apex Partners - Compliance,57000,Business Case,2026-07-20,AE-C05,New Business,2025-12-05,Commercial,Event,false,false
D-145,Azure Industries - Enterprise Suite Renewal,363000,Business Case,2026-06-19,AE-E01,Renewal,2025-11-13,Enterprise,Inbound,false,false
D-146,Mercury Corp - Enterprise Suite Expansion,39000,Business Case,2026-06-19,AE-C02,Expansion,2026-02-16,Commercial,Inbound,false,false
D-147,Apex Partners - Compliance Renewal,34000,Business Case,2026-06-23,AE-C07,Renewal,2025-12-24,Commercial,Outbound,false,false
D-148,Crimson Systems - Compliance,44000,Business Case,2026-04-29,AE-C01,New Business,2026-01-15,Commercial,Inbound,false,false
D-149,Vector Systems - Enterprise Suite Renewal,45000,Business Case,2026-07-17,AE-X02,Renewal,2026-01-08,Commercial,Partner,false,false
D-150,Ridge Inc - Monitoring Expansion,50000,Business Case,2026-04-09,AE-C06,Expansion,2025-12-11,Commercial,Inbound,false,false
D-151,Ridge Inc - API Gateway,39000,Business Case,,AE-C01,New Business,2026-03-25,Commercial,Inbound,false,false
D-152,Cobalt Data - Compliance Expansion,504000,Business Case,2026-07-01,AE-E02,Expansion,2025-11-20,Enterprise,Event,false,false
D-153,Mercury Cloud - Monitoring Renewal,184000,Business Case,2026-04-09,AE-M08,Renewal,2025-11-05,Mid-Market,Outbound,false,false
D-154,Prism Group - API Gateway Expansion,,Business Case,2026-06-26,AE-M01,Expansion,2026-03-02,Mid-Market,Outbound,false,false
D-155,Crimson Systems - Security Module,36000,Business Case,2026-04-28,AE-C01,New Business,2025-11-28,Commercial,Inbound,false,false
D-156,Vertex Group - Compliance Expansion,21000,Business Case,2026-07-28,AE-C04,Expansion,2025-12-05,Commercial,PLG,false,false
D-157,Vector Cloud - Monitoring Expansion,31000,Business Case,2026-07-17,AE-C02,Expansion,2026-01-22,Commercial,Inbound,false,false
D-158,Drake Digital - Security Module,26000,Business Case,2026-04-21,AE-C05,New Business,2025-12-26,Commercial,Partner,false,false
D-159,Compass Global - Enterprise Suite Expansion,133000,Business Case,2026-06-01,AE-M07,Expansion,2025-11-04,Mid-Market,Event,false,false
D-160,Marble Industries - Security Module,63000,Business Case,2026-03-01,AE-C06,New Business,2026-02-24,Commercial,Event,false,false
D-161,Vector Systems - Security Module Expansion,56000,Negotiation,2026-07-01,AE-C01,Expansion,2026-02-03,Commercial,Inbound,false,false
D-162,Aether Platforms - Analytics,225000,Negotiation,2026-04-01,AE-E05,New Business,2025-12-10,Enterprise,Outbound,false,false
D-163,Coral Inc - Compliance,25000,Negotiation,2026-04-23,AE-C02,New Business,2026-01-15,Commercial,Outbound,false,false
D-164,Pinnacle Platforms - Compliance Renewal,217000,Negotiation,2026-07-07,AE-M05,Renewal,2026-02-04,Mid-Market,Event,false,false
D-165,Sterling Global - Enterprise Suite Renewal,52000,Negotiation,2026-06-17,AE-C07,Renewal,2026-02-20,Commercial,Outbound,false,false
D-166,Azure Labs - Platform,180000,Negotiation,2026-06-03,AE-M08,New Business,2025-12-01,Mid-Market,Outbound,false,false
D-167,Crimson Digital - Monitoring,101000,Negotiation,2026-06-30,AE-M08,New Business,2025-12-05,Mid-Market,Partner,false,false
D-168,Helix Platforms - API Gateway,158000,Negotiation,2026-06-30,AE-M07,New Business,2025-12-24,Mid-Market,Inbound,false,false
D-169,Compass Inc - Security Module Expansion,167000,Negotiation,2026-06-18,AE-M02,Expansion,2025-12-03,Mid-Market,Inbound,false,false
D-170,Zenith Cloud - Security Module,200000,Negotiation,2026-04-27,AE-M06,New Business,2026-01-20,Mid-Market,Outbound,false,false
D-171,Forge Software - Data Pipeline Expansion,164000,Negotiation,2026-04-21,AE-M03,Expansion,2026-03-18,Mid-Market,Event,false,false
D-172,Forge Software - Compliance Expansion,133000,Negotiation,2026-04-13,AE-M08,Expansion,2026-01-14,Mid-Market,Outbound,false,false
D-173,Coral Ventures - API Gateway Expansion,216000,Negotiation,2026-04-29,AE-M03,Expansion,2025-12-30,Mid-Market,PLG,false,false
D-174,Eclipse Platforms - Enterprise Suite,45000,Negotiation,2026-05-12,AE-C03,New Business,2026-02-05,Commercial,Inbound,false,false
D-175,Cobalt Data - Security Module Expansion,444000,Negotiation,2026-06-19,AE-E01,Expansion,2025-12-01,Enterprise,Inbound,false,false
D-176,Beacon Corp - Platform Expansion,185000,Negotiation,2026-04-14,AE-M03,Expansion,2026-03-27,Mid-Market,Inbound,false,false
D-177,Granite Platforms - API Gateway Expansion,473000,Negotiation,2026-04-17,AE-E04,Expansion,2026-01-07,Enterprise,Event,false,false
D-178,Phoenix Labs - Compliance Renewal,560000,Negotiation,2026-04-07,AE-E05,Renewal,2025-12-01,Enterprise,Outbound,false,false
D-179,Nebula Sciences - Data Pipeline Expansion,197000,Negotiation,2026-05-18,AE-M05,Expansion,2026-03-20,Mid-Market,PLG,false,false
D-180,Synapse Industries - Security Module,177000,Negotiation,2026-07-01,AE-M07,New Business,2026-02-10,Mid-Market,Inbound,false,false
D-181,Cascade Digital - Monitoring,123000,Negotiation,2026-04-16,AE-M03,New Business,2025-11-14,Mid-Market,Outbound,false,false
D-182,Cedar Inc - Compliance Expansion,193000,Negotiation,2026-06-16,AE-M07,Expansion,2025-12-15,Mid-Market,Outbound,false,false
D-183,Cascade Dynamics - Enterprise Suite,21000,Negotiation,2026-07-22,AE-C03,New Business,2025-11-18,Commercial,Partner,false,false
D-184,Sapphire Partners - Data Pipeline,143000,Negotiation,2026-07-27,AE-M02,New Business,2026-03-12,Mid-Market,PLG,false,false
D-185,Summit Global - API Gateway,162000,Negotiation,2026-05-18,AE-M05,New Business,2026-01-20,Mid-Market,Event,false,false
D-186,Titan Solutions - Security Module Renewal,58000,Closed Won,2026-04-27,AE-C03,Renewal,2026-02-25,Commercial,Partner,true,true
D-187,Compass Labs - Data Pipeline Expansion,30000,Closed Won,2026-02-24,AE-C05,Expansion,2026-02-23,Commercial,Outbound,true,true
D-188,Basalt Partners - Security Module,228000,Closed Won,2026-03-06,AE-M02,New Business,2025-11-24,Mid-Market,Event,true,true
D-189,Onyx Ventures - Analytics Expansion,45000,Closed Won,2026-02-26,AE-C06,Expansion,2026-02-18,Commercial,Partner,true,true
D-190,Synapse Sciences - API Gateway Expansion,0,Closed Won,2026-03-19,AE-C04,Expansion,2025-12-04,Commercial,Outbound,true,true
D-191,Borealis Solutions - Monitoring,44000,Closed Won,2026-03-16,AE-C04,New Business,2026-02-12,Commercial,Partner,true,true
D-192,Aether Platforms - Analytics Renewal,457000,Closed Won,2026-02-27,AE-E02,Renewal,2025-11-11,Enterprise,Partner,true,true
D-193,Vanguard Industries - Compliance Expansion,109000,Closed Won,2026-04-02,AE-M03,Expansion,2025-12-12,Mid-Market,Inbound,true,true
D-194,Nebula Systems - Platform,20000,Closed Won,2026-02-02,AE-C04,New Business,2025-12-09,Commercial,Inbound,true,true
D-195,Synapse Inc - Data Pipeline Expansion,127000,Closed Won,2026-03-03,AE-M03,Expansion,2025-12-25,Mid-Market,Outbound,true,true
D-196,Pinnacle Ventures - Data Pipeline Renewal,172000,Closed Won,2026-03-09,AE-M03,Renewal,2025-11-14,Mid-Market,Inbound,true,true
D-197,Pinnacle Ventures - Monitoring,126000,Closed Won,2026-03-05,AE-M03,New Business,2026-02-23,Mid-Market,Outbound,true,true
D-198,Synapse Labs - Analytics,143000,Closed Won,2026-02-02,AE-M01,New Business,2026-01-21,Mid-Market,Inbound,true,true
D-199,Beacon Corp - Platform,96000,Closed Won,2026-02-25,AE-M02,New Business,2025-12-15,Mid-Market,Outbound,true,true
D-200,Crest Systems - Platform,338000,Closed Won,2026-03-31,AE-E02,New Business,2025-12-17,Enterprise,Inbound,true,true
D-201,Spectra Data - Enterprise Suite Expansion,169000,Closed Won,2025-08-25,AE-M02,Expansion,2025-08-05,Mid-Market,Inbound,true,true
D-202,Sapphire Data - Enterprise Suite Expansion,34000,Closed Won,2025-12-09,AE-C01,Expansion,2025-07-22,Commercial,Outbound,true,true
D-203,Cobalt Data - API Gateway,530000,Closed Won,2025-09-10,AE-E04,New Business,2025-07-02,Enterprise,Inbound,true,true
D-204,Drake Ventures - Data Pipeline,150000,Closed Won,2025-11-03,AE-M05,New Business,2025-09-22,Mid-Market,Inbound,true,true
